stationId,security,stationName
60006382,0.481204492,Cleyd IV - Moon 6 - Carthum Conglomerate Factory
60006385,0.458911598,Atreen VIII - Carthum Conglomerate Factory
60006388,0.481204492,Cleyd V - Carthum Conglomerate Factory
60006391,0.420520361,Ahbazon VIII - Moon 2 - Carthum Conglomerate Warehouse
60006394,0.481204492,Cleyd VI - Moon 4 - Carthum Conglomerate Production Plant
60006397,0.420520361,Ahbazon IX - Moon 11 - Carthum Conglomerate Production Plant
60006400,0.858321777,Penirgman IV - Imperial Armaments Factory
60006403,0.810457561,Khopa VII - Moon 3 - Imperial Armaments Factory
60006406,0.858321777,Penirgman IX - Moon 13 - Imperial Armaments Factory
60006409,0.858321777,Penirgman V - Imperial Armaments Factory
60006412,0.799609281,Yuhelia V - Moon 1 - Imperial Armaments Factory
60006415,0.903870287,Zhilshinou IX - Imperial Armaments Factory
60006418,0.900473852,Ana IX - Moon 19 - Imperial Armaments Factory
60006421,0.855220015,Hamse IX - Moon 13 - Imperial Armaments Factory
60006424,0.91201701,Ansila X - Imperial Armaments Factory
60006427,0.986814623,Ikuchi VI - Moon 15 - Imperial Armaments Warehouse
60006430,0.734172299,Outuni IX - Moon 3 - Imperial Armaments Factory
60006433,0.734172299,Outuni X - Moon 14 - Imperial Armaments Factory
60006436,0.922674254,Stirht VII - Moon 4 - Imperial Armaments Warehouse
60006439,0.953673395,Alf VI - Imperial Armaments Factory
60006442,0.91334984,Illuin IV - Moon 5 - Imperial Armaments Warehouse
60006445,0.91334984,Illuin V - Moon 5 - Imperial Armaments Factory
60006448,0.059583211,Ziriert VIII - Moon 12 - Imperial Armaments Factory
60006451,0.145581965,Mamet IV - Moon 10 - Imperial Armaments Factory
60006454,0.085137389,Hoshoun VII - Moon 17 - Imperial Armaments Warehouse
60006457,0.145581965,Mamet V - Moon 7 - Imperial Armaments Factory
60006460,0.62956177,Ziona V - Moon 1 - Imperial Armaments Warehouse
60006463,0.798783935,Akhragan VIII - Moon 3 - Imperial Armaments Factory
60006466,0.738355282,Mikhir V - Moon 10 - Imperial Armaments Factory
60006469,0.738355282,Mikhir V - Moon 23 - Imperial Armaments Factory
60006472,0.42868512,Bundindus IV - Moon 7 - Imperial Armaments Factory
60006475,0.475109231,Otraren VI - Moon 16 - Imperial Armaments Factory
60006478,0.475109231,Otraren VI - Moon 18 - Imperial Armaments Warehouse
60006481,0.475109231,Otraren VII - Moon 3 - Imperial Armaments Warehouse
60006484,0.426496412,Hasateem V - Moon 11 - Imperial Armaments Factory
60006487,0.426496412,Hasateem VII - Moon 2 - Imperial Armaments Factory
60006490,0.297802199,Assah IX - Moon 1 - Imperial Armaments Factory
60006493,0.426496412,Hasateem VI - Moon 8 - Imperial Armaments Factory
60006496,0.569667727,Aeddin II - Imperial Armaments Warehouse
60006499,0.586313723,Teonusude III - Moon 8 - Imperial Armaments Factory
60006502,0.37336748,Atlar VI - Moon 4 - Imperial Armaments Factory
60006505,0.586313723,Teonusude VI - Imperial Armaments Factory
60006508,0.219099196,Ibash VI - Imperial Armaments Factory
60006511,0.538220218,Mendori IX - Moon 9 - Imperial Armaments Factory
60006514,0.219099196,Ibash V - Moon 4 - Imperial Armaments Factory
60006517,0.219099196,Ibash V - Moon 12 - Imperial Armaments Factory
60006520,0.649812201,Choonka X - Moon 6 - Imperial Armaments Factory
60006523,0.589286843,Dihra VIII - Moon 16 - Imperial Armaments Factory
60006526,0.612691959,Esescama VIII - Moon 3 - Imperial Armaments Warehouse
60006529,0.637162895,Thasinaz VII - Moon 12 - Imperial Armaments Warehouse
60006532,0.876928851,Hurjafren V - Imperial Armaments Factory
60006535,0.953513758,Onga VIII - Moon 5 - Imperial Armaments Factory
60006538,0.876928851,Hurjafren IX - Imperial Armaments Factory
60006541,0.89710667,Oremmulf IX - Moon 2 - Imperial Armaments Warehouse
60006544,0.706609539,Dodenvale VIII - Moon 3 - Imperial Armaments Factory
60006547,0.852864721,Chainelant VIII - Moon 3 - Imperial Armaments Factory
60006550,0.434761165,Olettiers VI - Moon 6 - Imperial Armaments Factory
60006553,0.706609539,Dodenvale X - Moon 2 - Imperial Armaments Factory
60006556,0.671349174,Oppold IX - Moon 19 - Imperial Armaments Factory
60006559,0.671349174,Oppold VIII - Moon 12 - Imperial Armaments Factory
60006562,0.736299025,Gedugaud IV - Moon 2 - Imperial Armaments Factory
60006565,0.736299025,Gedugaud VI - Moon 8 - Imperial Armaments Factory
60006568,0.13581248,Aulbres IX - Moon 10 - Imperial Armaments Factory
60006571,0.074843187,Ausmaert VII - Moon 2 - Imperial Armaments Factory
60006574,0.13581248,Aulbres IX - Moon 20 - Imperial Armaments Factory
60006577,0.13581248,Aulbres VIII - Moon 23 - Imperial Armaments Factory
60006580,0.804101994,Baviasi IX - Viziam Factory
60006583,0.939664481,Shesha II - Viziam Warehouse
60006586,0.804101994,Baviasi II - Moon 1 - Viziam Factory
60006589,0.9116734,Zehru IX - Moon 4 - Viziam Factory
60006592,0.949794207,Tew IX - Moon 9 - Viziam Factory
60006595,0.9116734,Zehru IX - Moon 10 - Viziam Warehouse
60006598,0.503650457,Hibi V - Moon 10 - Viziam Factory
60006601,0.359261624,Gemodi VI - Viziam Factory
60006604,0.455397501,Pera IV - Moon 3 - Viziam Factory
60006607,0.803801993,Uhodoh IX - Viziam Factory
60006610,0.757320251,Esa VIII - Moon 2 - Viziam Warehouse
60006613,0.796700606,Hath IV - Moon 6 - Viziam Warehouse
60006616,0.582038997,Nakatre VIII - Moon 13 - Zoar and Sons Factory
60006619,0.582038997,Nakatre III - Zoar and Sons Factory
60006622,0.582038997,Nakatre IX - Zoar and Sons Factory
60006625,0.582038997,Nakatre VI - Moon 3 - Zoar and Sons Factory
60006628,0.700070149,Ashokon XII - Moon 2 - Zoar and Sons Factory
60006631,0.599966265,Sheroo X - Moon 5 - Zoar and Sons Factory
60006634,0.542144859,Sigga VIII - Moon 4 - Zoar and Sons Factory
60006637,0.700070149,Ashokon XIII - Moon 8 - Zoar and Sons Factory
60006640,0.830125828,Polfaly VI - Moon 7 - Zoar and Sons Warehouse
60006643,0.770299501,Nahyeen VII - Zoar and Sons Factory
60006646,0.773588095,Danyana IV - Moon 1 - Zoar and Sons Factory
60006649,0.773588095,Danyana III - Moon 4 - Zoar and Sons Factory
60006652,0.145581965,Mamet IV - Moon 6 - Zoar and Sons Factory
60006655,0.059583211,Ziriert VIII - Moon 3 - Zoar and Sons Factory
60006658,0.064007971,Misaba V - Moon 3 - Zoar and Sons Factory
60006661,0.059583211,Ziriert VI - Zoar and Sons Factory
60006664,0.158275707,Omigiav IV - Moon 12 - Zoar and Sons Warehouse
60006667,0.092313398,Efu V - Moon 19 - Zoar and Sons Factory
60006670,0.092313398,Efu V - Moon 18 - Zoar and Sons Factory
60006673,0.041499434,Sakht VI - Moon 6 - Zoar and Sons Factory
60006676,0.34089375,Khabara VI - Moon 7 - Zoar and Sons Factory
60006679,0.331891559,Jeni IX - Moon 17 - Zoar and Sons Warehouse
60006682,0.396833384,Fensi VII - Moon 10 - Zoar and Sons Factory
60006685,0.438170999,Ami VI - Zoar and Sons Factory
60006688,0.867338914,Zith IX - Zoar and Sons Factory
60006691,0.949794207,Tew V - Moon 1 - Zoar and Sons Factory
60006694,0.729366071,Sinid I - Zoar and Sons Warehouse
60006697,0.818920588,Alra XII - Moon 2 - Zoar and Sons Factory
60006700,0.635427775,Habu IV - Zoar and Sons Factory
60006703,0.578662752,Abhan VII - Moon 1 - Zoar and Sons Factory
60006706,0.635427775,Habu V - Moon 13 - Zoar and Sons Factory
60006709,0.635427775,Habu V - Moon 2 - Zoar and Sons Factory
60006712,0.228141726,Vaini III - Moon 1 - Zoar and Sons Factory
60006715,0.383267219,Pserz VI - Zoar and Sons Factory
60006718,0.383267219,Pserz III - Moon 1 - Zoar and Sons Factory
60006721,0.472105063,Keba IX - Moon 3 - Zoar and Sons Factory
60006724,0.611164417,Thashkarai VI - Zoar and Sons Factory
60006727,0.526744085,Mimen X - Zoar and Sons Factory
60006730,0.526744085,Mimen X - Moon 2 - Zoar and Sons Factory
60006733,0.630161726,Atoosh VII - Moon 2 - Zoar and Sons Factory
60006736,0.571723923,Nordar VI - Moon 6 - Noble Appliances Factory
60006739,0.638095987,Uanim VI - Moon 12 - Noble Appliances Factory
60006742,0.595697917,Murini III - Moon 18 - Noble Appliances Factory
60006745,0.869107281,Suner VI - Moon 13 - Noble Appliances Factory
60006748,0.869107281,Suner VII - Moon 7 - Noble Appliances Factory
60006751,0.869107281,Suner VI - Moon 7 - Noble Appliances Warehouse
60006754,0.518584146,Koona VI - Moon 14 - Noble Appliances Factory
60006757,0.513639267,Chanoun VIII - Moon 8 - Noble Appliances Factory
60006760,0.513639267,Chanoun VIII - Moon 10 - Noble Appliances Factory
60006763,0.42035634,Ansasos VIII - Moon 5 - Noble Appliances Factory
60006766,0.411152904,Bordan V - Noble Appliances Factory
60006769,0.42035634,Ansasos III - Moon 1 - Noble Appliances Factory
60006772,0.717931375,Laddiaha VI - Moon 7 - Ducia Foundry Mining Outpost
60006775,0.849034765,Hati V - Moon 1 - Ducia Foundry Mineral Reserve
60006778,0.808522757,Akes VII - Ducia Foundry Mineral Reserve
60006781,0.900473852,Ana VII - Moon 3 - Ducia Foundry Mineral Reserve
60006784,0.798762819,Maiah IV - Moon 1 - Ducia Foundry Refinery
60006787,0.798762819,Maiah VIII - Moon 3 - Ducia Foundry Refinery
60006790,0.317772479,Deven V - Moon 16 - Ducia Foundry Mining Outpost
60006793,0.552847851,Amane VII - Moon 11 - Ducia Foundry Mineral Reserve
60006796,0.552847851,Amane I - Ducia Foundry Mineral Reserve
60006799,0.289309115,Vlillirier VII - Moon 1 - Ducia Foundry Refinery
60006802,0.290697954,Esesier X - Ducia Foundry Mining Outpost
60006805,0.289309115,Vlillirier VII - Moon 15 - Ducia Foundry Mineral Reserve
60006808,0.560560411,Mili VIII - Moon 10 - Ducia Foundry Refinery
60006811,0.556911286,Uktiad VII - Moon 21 - Ducia Foundry Mineral Reserve
60006814,0.560560411,Mili X - Moon 3 - Ducia Foundry Refinery
60006817,0.699156624,Turba X - Moon 4 - Ducia Foundry Refinery
60006820,0.647332714,Kothe III - Ducia Foundry Mining Outpost
60006823,0.745271704,Halibai IV - Moon 2 - Ducia Foundry Mining Outpost
60006826,0.453748686,Tuomuta III - Ducia Foundry Mining Outpost
60006829,0.567863364,Kuomi VI - Moon 2 - Ducia Foundry Refinery
60006832,0.355271174,Lamaa IX - Moon 23 - Ducia Foundry Mineral Reserve
60006835,0.068200864,Barleguet VI - Moon 1 - Ducia Foundry Refinery
60006838,0.068200864,Barleguet V - Moon 5 - Ducia Foundry Refinery
60006841,0.074843187,Ausmaert VII - Moon 5 - Ducia Foundry Refinery
60006844,0.489404959,Litiura VIII - Moon 8 - Ducia Foundry Mining Outpost
60006847,0.508041099,Nonni II - Ducia Foundry Refinery
60006850,0.440062501,Passari V - Moon 9 - Ducia Foundry Refinery
60006853,0.440715381,Maila IV - Moon 1 - Ducia Foundry Mineral Reserve
60006856,0.532008285,Ikami XI - Moon 4 - Ducia Foundry Refinery
60006859,0.324624876,Akora IX - Moon 17 - Ducia Foundry Refinery
60006862,0.407621918,Iaokit IX - Moon 7 - Ducia Foundry Mining Outpost
60006865,0.367293552,Menri V - Ducia Foundry Mineral Reserve
60006868,0.407621918,Iaokit VI - Moon 14 - Ducia Foundry Mining Outpost
60006871,0.487170773,Slays V - Moon 1 - Ducia Foundry Mineral Reserve
60006874,0.349445405,Iges VIII - Moon 1 - Ducia Foundry Refinery
60006877,0.20572123,Uphallant V - Moon 18 - Ducia Foundry Mineral Reserve
60006880,0.953123231,Perimeter II - Moon 1 - Ducia Foundry Mineral Reserve
60006883,0.9639236,Niyabainen VIII - Moon 16 - Ducia Foundry Mining Outpost
60006886,0.9639236,Niyabainen VII - Moon 11 - Ducia Foundry Mineral Reserve
60006889,0.513639267,Chanoun VIII - Moon 11 - Ducia Foundry Mineral Reserve
60006892,0.487110849,Munory VII - Moon 9 - Ducia Foundry Mining Outpost
60006895,0.497126857,Garisas VI - Ducia Foundry Refinery
60006898,0.349168623,Aeter III - Moon 5 - Ducia Foundry Mineral Reserve
60006901,0.664605762,Gererique II - Moon 1 - Ducia Foundry Mining Outpost
60006904,0.59615917,Larryn V - Moon 1 - Ducia Foundry Mineral Reserve
60006907,0.717178801,Bagodan I - HZO Refinery Mining Outpost
60006910,0.662152806,Alkabsi IV - Moon 1 - HZO Refinery Mineral Reserve
60006913,0.717178801,Bagodan VIII - Moon 4 - HZO Refinery Mineral Reserve
60006916,0.789505694,Sayartchen VIII - HZO Refinery Mineral Reserve
60006919,0.789505694,Sayartchen VII - Moon 12 - HZO Refinery Mineral Reserve
60006922,0.869185329,Somouh IX - Moon 1 - HZO Refinery
60006925,0.650763941,Pedel IV - Moon 1 - HZO Refinery Mining Outpost
60006928,0.758617061,Etav X - Moon 3 - HZO Refinery
60006931,0.650763941,Pedel VII - HZO Refinery Mining Outpost
60006934,0.690712248,Jesoyeh X - Moon 12 - HZO Refinery Mining Outpost
60006937,0.690712248,Jesoyeh IX - Moon 7 - HZO Refinery Mining Outpost
60006940,0.51957224,Afivad IX - Moon 2 - HZO Refinery
60006943,0.667456503,Askonak III - Moon 2 - Inherent Implants Biotech Production
60006946,0.618488034,Kador Prime VIII - Moon 3 - Inherent Implants Biotech Production
60006949,0.836695833,Zorrabed VII - Moon 4 - Inherent Implants Biotech Research Center
60006952,0.836695833,Zorrabed VII - Moon 26 - Inherent Implants Biotech Research Center
60006955,0.480322373,Bittanshal I - Moon 1 - Inherent Implants Biotech Production
60006958,0.52556215,Warouh VI - Moon 18 - Inherent Implants Biotech Production
60006961,0.433910131,Sagain V - Inherent Implants Biotech Production
60006964,0.787519097,Goni IV - Moon 14 - Inherent Implants Biotech Production
60006967,0.617346103,Leva VI - Inherent Implants Biotech Production
60006970,0.640654726,Amdonen VIII - Moon 13 - Inherent Implants Biotech Production
60006973,0.244671618,Kamih VI - Moon 2 - Inherent Implants Biotech Production
60006976,0.360779966,Hier IV - Moon 3 - Inherent Implants Biotech Production
60006979,0.51319521,Ghesis II - Inherent Implants Biotech Production
60006982,0.51319521,Ghesis IV - Moon 4 - Inherent Implants Biotech Production
60006985,0.177585126,Angur IV - Moon 2 - Inherent Implants Biotech Production
60006988,0.177585126,Angur III - Moon 1 - Inherent Implants Biotech Production
60006991,0.460561282,Hayumtom XII - Moon 1 - Inherent Implants Biotech Research Center
60006994,0.353254401,Faswiba IX - Moon 1 - Inherent Implants Biotech Production
60006997,0.043634718,Balas I - Moon 2 - Inherent Implants Biotech Production
60007000,0.043634718,Balas I - Moon 11 - Inherent Implants Biotech Production
60007003,0.617346103,Leva IX - Moon 5 - Imperial Shipment Storage
60007006,0.830615053,Nakregde VII - Moon 1 - Imperial Shipment Storage
60007009,0.576117872,Nishah VI - Moon 14 - Imperial Shipment Storage
60007012,0.830615053,Nakregde VI - Moon 1 - Imperial Shipment Storage
60007015,0.640654726,Amdonen VII - Moon 7 - Imperial Shipment Storage
60007018,0.640654726,Amdonen VIII - Moon 8 - Imperial Shipment Storage
60007021,0.366979769,Roushzar VII - Moon 12 - Imperial Shipment Storage
60007024,0.386265072,Arayar VIII - Moon 2 - Imperial Shipment Storage
60007027,0.448846397,Halmah II - Moon 12 - Imperial Shipment Storage
60007030,0.366979769,Roushzar X - Moon 4 - Imperial Shipment Storage
60007033,0.355537674,Asghed VI - Moon 5 - Imperial Shipment Storage
60007036,0.366979769,Roushzar VI - Moon 1 - Imperial Shipment Storage
60007039,0.573906955,Ohide VI - Moon 1 - Imperial Shipment Storage
60007042,0.701651512,Eredan III - Imperial Shipment Storage
60007045,0.759168548,Lisudeh VI - Moon 18 - Imperial Shipment Storage
60007048,0.596575984,Gheth VIII - Moon 1 - Imperial Shipment Storage
60007051,0.573906955,Ohide II - Imperial Shipment Storage
60007054,0.596575984,Gheth IX - Moon 2 - Imperial Shipment Storage
60007057,0.420520361,Ahbazon VI - Imperial Shipment Storage
60007060,0.519171681,Lor VII - Moon 7 - Imperial Shipment Storage
60007063,0.420520361,Ahbazon IX - Moon 15 - Imperial Shipment Storage
60007066,0.598078156,Shera IX - Moon 4 - Imperial Shipment Storage
60007069,0.420520361,Ahbazon IV - Moon 1 - Imperial Shipment Storage
60007072,0.44439072,Vecamia VII - Moon 5 - Imperial Shipment Storage
60007075,0.291687483,Chamume IV - Moon 1 - Imperial Shipment Storage
60007078,0.291687483,Chamume VII - Moon 14 - Imperial Shipment Storage
60007081,0.455397501,Pera II - Moon 1 - Imperial Shipment Storage
60007084,0.291687483,Chamume VII - Moon 2 - Imperial Shipment Storage
60007087,0.503650457,Hibi V - Moon 4 - Imperial Shipment Storage
60007090,0.550819382,Shousran VII - Imperial Shipment Storage
60007093,0.305945716,Bantish VI - Moon 3 - Imperial Shipment Storage
60007096,0.364385102,Keri X - Imperial Shipment Storage
60007099,0.324548246,Korridi I - Imperial Shipment Storage
60007102,0.364385102,Keri VII - Moon 1 - Imperial Shipment Storage
60007105,0.345111381,Lela VII - Moon 22 - Imperial Shipment Storage
60007108,0.364385102,Keri VIII - Moon 3 - Imperial Shipment Storage
60007111,0.51957224,Afivad XI - Moon 2 - Imperial Shipment Storage
60007114,0.638811232,Hahda IX - Imperial Shipment Storage
60007117,0.44186598,Raravath III - Imperial Shipment Storage
60007120,0.690712248,Jesoyeh X - Moon 7 - Imperial Shipment Storage
60007123,0.376496457,Namaili VII - Imperial Shipment Storage
60007126,0.820386757,Herila IV - Moon 5 - Imperial Shipment Storage
60007129,0.705992008,Moutid II - Moon 7 - Imperial Shipment Storage
60007132,0.582022975,Ferira VIII - Moon 1 - Imperial Shipment Storage
60007135,0.628312386,Yasud VIII - Moon 1 - Imperial Shipment Storage
60007138,0.633393967,Azerakish XII - Moon 3 - Imperial Shipment Storage
60007141,0.631409136,Yeder VII - Moon 6 - Imperial Shipment Storage
60007144,0.582022975,Ferira VI - Moon 14 - Imperial Shipment Storage
60007147,0.602217713,Sukirah VII - Moon 9 - Imperial Shipment Storage
60007150,0.602217713,Sukirah IX - Moon 2 - Imperial Shipment Storage
60007153,0.64456007,Bashakru VI - Moon 1 - Imperial Shipment Storage
60007156,0.738355282,Mikhir II - Imperial Shipment Storage
60007159,0.602217713,Sukirah VII - Moon 7 - Imperial Shipment Storage
60007162,0.479472023,Shuria XI - Imperial Shipment Storage
60007165,0.748867665,Nadohman VIII - Moon 14 - Imperial Shipment Storage
60007168,0.626141614,Luromooh V - Moon 1 - Imperial Shipment Storage
60007171,0.706805695,Sahdil II - Moon 13 - Imperial Shipment Storage
60007174,0.748867665,Nadohman IV - Moon 3 - Imperial Shipment Storage
60007177,0.581324894,Nalu VII - Moon 11 - Imperial Shipment Storage
60007180,0.581324894,Nalu VII - Moon 4 - Imperial Shipment Storage
60007183,0.830615053,Nakregde II - Amarr Certified News Development Studio
60007186,0.640654726,Amdonen VIII - Moon 8 - Amarr Certified News Development Studio
60007189,0.457643257,Pashanai III - Moon 9 - Amarr Certified News Development Studio
60007192,0.533899089,Malma VII - Amarr Certified News Development Studio
60007195,0.599966265,Sheroo X - Moon 11 - Amarr Certified News Publisher
60007198,0.700070149,Ashokon XIII - Moon 16 - Amarr Certified News Development Studio
60007201,0.680707084,Ulerah II - Moon 12 - Amarr Certified News Development Studio
60007204,0.637247183,Halenan IX - Moon 1 - Amarr Certified News Development Studio
60007207,0.911785402,Eba VIII - Moon 9 - Amarr Certified News Publisher
60007210,0.752386279,Artoun VII - Moon 2 - Amarr Certified News Development Studio
60007213,0.761599993,Judra VII - Moon 7 - Amarr Certified News Publisher
60007216,0.803801993,Uhodoh VI - Moon 1 - Amarr Certified News Development Studio
60007219,0.075725708,Hoseen VIII - Amarr Certified News Development Studio
60007222,0.105134789,Fihrneh VI - Moon 10 - Amarr Certified News Development Studio
60007225,0.518444397,Pelkia III - Moon 2 - Amarr Certified News Publisher
60007228,0.45484193,Sakhti IX - Moon 7 - Amarr Certified News Development Studio
60007231,0.518584146,Koona IV - Amarr Certified News Development Studio
60007234,0.522500278,Aphi VIII - Moon 5 - Amarr Certified News Development Studio
60007237,0.833348048,Ilas IX - Moon 4 - Amarr Certified News Development Studio
60007240,0.818920588,Alra VIII - Moon 22 - Amarr Certified News Development Studio
60007243,0.640654726,Amdonen VIII - Moon 14 - Joint Harvesting Plantation
60007246,0.913908135,Kor-Azor Prime II - Moon 1 - Joint Harvesting Plantation
60007249,0.830615053,Nakregde IV - Joint Harvesting Food Packaging
60007252,0.617346103,Leva IX - Moon 5 - Joint Harvesting Plantation
60007255,0.576117872,Nishah V - Moon 12 - Joint Harvesting Mining Outpost
60007258,0.576117872,Nishah IV - Moon 9 - Joint Harvesting Mining Outpost
60007261,0.497860497,Gulfonodi VIII - Moon 5 - Joint Harvesting Warehouse
60007264,0.497860497,Gulfonodi VIII - Moon 15 - Joint Harvesting Food Packaging
60007267,0.559771147,Gelfiven VI - Moon 1 - Joint Harvesting Food Packaging
60007270,0.559771147,Gelfiven V - Joint Harvesting Food Packaging
60007273,0.37078101,Oddelulf I - Joint Harvesting Refinery
60007276,0.497860497,Gulfonodi X - Moon 5 - Joint Harvesting Refinery
60007279,0.562379765,Barkrik II - Moon 10 - Joint Harvesting Food Packaging
60007282,0.509212122,Hjoramold III - Joint Harvesting Plantation
60007285,0.562379765,Barkrik IV - Moon 4 - Joint Harvesting Food Packaging
60007288,0.509212122,Hjoramold XII - Moon 1 - Joint Harvesting Plantation
60007291,0.509212122,Hjoramold IX - Moon 14 - Joint Harvesting Refinery
60007294,0.629520848,Traun X - Moon 14 - Joint Harvesting Mining Outpost
60007297,0.614642414,Nehkiah IV - Moon 14 - Joint Harvesting Plantation
60007300,0.660782147,Ahkour III - Moon 1 - Joint Harvesting Plantation
60007303,0.50993676,Siyi III - Moon 12 - Joint Harvesting Plantation
60007306,0.614642414,Nehkiah IV - Moon 3 - Joint Harvesting Plantation
60007309,0.614768536,Gaknem V - Joint Harvesting Mineral Reserve
60007312,0.730618503,Abai IV - Moon 11 - Joint Harvesting Mineral Reserve
60007315,0.526744085,Mimen XI - Joint Harvesting Food Packaging
60007318,0.526744085,Mimen IX - Joint Harvesting Plantation
60007321,0.630161726,Atoosh VIII - Joint Harvesting Warehouse
60007324,0.647908425,Unkah VII - Moon 2 - Joint Harvesting Food Packaging
60007327,0.647908425,Unkah IX - Joint Harvesting Mineral Reserve
60007330,0.630161726,Atoosh VI - Moon 5 - Joint Harvesting Refinery
60007333,0.438761248,Amamake VI - Moon 8 - Joint Harvesting Food Packaging
60007336,0.338351103,Siseide VII - Moon 17 - Joint Harvesting Food Packaging
60007339,0.438761248,Amamake II - Moon 1 - Joint Harvesting Food Packaging
60007342,0.438761248,Amamake VI - Moon 13 - Joint Harvesting Warehouse
60007345,0.438761248,Amamake VI - Moon 6 - Joint Harvesting Mineral Reserve
60007348,0.385483821,Auga V - Moon 10 - Joint Harvesting Refinery
60007351,0.449135638,Liparer V - Moon 3 - Joint Harvesting Plantation
60007354,0.415573024,Miroona IV - Moon 19 - Joint Harvesting Plantation
60007357,0.32765106,Arza IV - Moon 3 - Joint Harvesting Plantation
60007360,0.449135638,Liparer VIII - Moon 4 - Joint Harvesting Plantation
60007363,0.449135638,Liparer I - Joint Harvesting Mining Outpost
60007366,0.32765106,Arza IV - Joint Harvesting Mining Outpost
60007369,0.489404959,Litiura IX - Joint Harvesting Plantation
60007372,0.665782485,Elonaya VI - Joint Harvesting Plantation
60007375,0.665782485,Elonaya XI - Joint Harvesting Plantation
60007378,0.440062501,Passari VIII - Joint Harvesting Food Packaging
60007381,0.508041099,Nonni VI - Moon 1 - Joint Harvesting Refinery
60007384,0.447790095,Aunenen V - Moon 14 - Joint Harvesting Mineral Reserve
60007387,0.52556215,Warouh V - Moon 9 - Joint Harvesting Food Packaging
60007390,0.650428251,Madimal VI - Moon 18 - Joint Harvesting Food Packaging
60007393,0.278010286,Sieh II - Moon 1 - Joint Harvesting Plantation
60007396,0.518605502,Jambu V - Moon 6 - Joint Harvesting Food Packaging
60007399,0.278010286,Sieh III - Moon 16 - Joint Harvesting Mining Outpost
60007402,0.52556215,Warouh VI - Moon 5 - Joint Harvesting Mineral Reserve
60007405,0.725169441,Reset III - Moon 1 - Joint Harvesting Food Packaging
60007408,0.725169441,Reset II - Joint Harvesting Plantation
60007411,0.768873749,Altrinur XII - Moon 6 - Joint Harvesting Food Packaging
60007414,0.847064581,Vilur VII - Moon 4 - Joint Harvesting Food Packaging
60007417,0.853141549,Jondik VI - Joint Harvesting Mineral Reserve
60007420,0.725169441,Reset VI - Moon 8 - Joint Harvesting Mining Outpost
60007423,0.645108648,Asesamy II - Moon 1 - Joint Harvesting Warehouse
60007426,0.857557376,Perdan VIII - Moon 1 - Joint Harvesting Plantation
60007429,0.645108648,Asesamy I - Moon 1 - Joint Harvesting Plantation
60007432,0.857557376,Perdan VII - Moon 5 - Joint Harvesting Plantation
60007435,0.857557376,Perdan VI - Moon 8 - Joint Harvesting Mining Outpost
60007438,0.857557376,Perdan VI - Moon 12 - Joint Harvesting Mining Outpost
60007441,0.779168559,Kaaputenen VII - Moon 4 - Joint Harvesting Plantation
60007444,0.779168559,Kaaputenen V - Moon 1 - Joint Harvesting Plantation
60007447,0.462496701,Inari IX - Moon 11 - Joint Harvesting Plantation
60007450,0.462496701,Inari I - Moon 1 - Joint Harvesting Plantation
60007453,0.779168559,Kaaputenen III - Moon 10 - Joint Harvesting Mining Outpost
60007456,0.462496701,Inari VII - Moon 23 - Joint Harvesting Mining Outpost
60007459,0.90946864,Aldilur V - Moon 15 - Joint Harvesting Plantation
60007462,0.768313573,Nedegulf VIII - Moon 13 - Joint Harvesting Plantation
60007465,0.922674254,Stirht VII - Moon 5 - Joint Harvesting Plantation
60007468,0.768313573,Nedegulf V - Joint Harvesting Plantation
60007471,0.922674254,Stirht VII - Moon 13 - Joint Harvesting Mining Outpost
60007474,0.768313573,Nedegulf VIII - Moon 10 - Joint Harvesting Mining Outpost
60007477,0.879658504,Trytedald V - Moon 2 - Joint Harvesting Plantation
60007480,0.879658504,Trytedald VIII - Moon 20 - Joint Harvesting Plantation
60007483,0.879658504,Trytedald VIII - Moon 23 - Joint Harvesting Plantation
60007486,0.879658504,Trytedald III - Moon 1 - Joint Harvesting Plantation
60007489,0.879658504,Trytedald VII - Moon 16 - Joint Harvesting Mining Outpost
60007492,0.879658504,Trytedald VII - Moon 22 - Joint Harvesting Mining Outpost
60007495,0.346931481,Obe VI - Moon 1 - Joint Harvesting Plantation
60007498,0.346931481,Obe V - Joint Harvesting Plantation
60007501,0.417260816,Eruka IV - Moon 6 - Joint Harvesting Food Packaging
60007504,0.456966104,Mastakomon VII - Joint Harvesting Food Packaging
60007507,0.47417905,Uchoshi X - Moon 1 - Joint Harvesting Mineral Reserve
60007510,0.38488669,Ohkunen VI - Joint Harvesting Mining Outpost
60007513,0.939664481,Shesha VII - Nurtura Plantation
60007516,0.891444073,Hilaban II - Moon 12 - Nurtura Warehouse
60007519,0.804101994,Baviasi III - Moon 1 - Nurtura Food Packaging
60007522,0.891444073,Hilaban I - Nurtura Warehouse
60007525,0.480322373,Bittanshal VIII - Moon 18 - Nurtura Food Packaging
60007528,0.278010286,Sieh III - Moon 13 - Nurtura Plantation
60007531,0.480322373,Bittanshal VIII - Moon 9 - Nurtura Plantation
60007534,0.278010286,Sieh II - Moon 9 - Nurtura Plantation
60007537,0.604577938,Vorsk VIII - Moon 3 - Nurtura Plantation
60007540,0.604577938,Vorsk IX - Moon 5 - Nurtura Plantation
60007543,0.604577938,Vorsk IX - Moon 9 - Nurtura Plantation
